sample_id,condition,batch
f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d,0,TCGA-LUAD
f81cd722-db09-40ee-9ac1-a0571f43dc30,0,TCGA-LUSC
f8670621-43a9-491c-81b7-8999ca9975a7,0,TCGA-LUAD
f8940207-13e2-4eea-bd8e-0f3658c29593,2,CPTAC-3
f89a0aca-3481-435d-8638-5aa61df552f0,1,CPTAC-3
f8b49a96-1e72-4867-8c50-befc1db61a55,1,CPTAC-3
f8c32b54-6007-438f-b374-820e506505fa,2,CDDP_EAGLE-1
f8d97584-0c4f-4bb1-b4a7-77d87aabc852,0,TCGA-LUAD
f907c91a-afdf-41b1-862c-20bfe7787a74,1,CPTAC-3
1b4213b1-729a-4776-9ef0-ba6dc15ce96b,1,CPTAC-3
f90939c7-6e24-4aa5-8c34-c1fc1b79e485,0,TCGA-LUAD
f93cc1fb-b3d9-4b1e-94bf-54e40b505b34,0,TCGA-LUAD
f95d3d81-2433-4018-a042-f24b9f04946a,0,TCGA-LUSC
f9cd1c16-3be3-415c-8d7b-9249c3b1c7fa,0,TCGA-LUSC
fa25b1ba-336b-48fa-88e7-7282c29afb41,1,CPTAC-3
fa2f8caa-a515-4c1f-8730-515e5ac38602,1,CPTAC-3
fa688f22-0772-4994-b019-0f3e23b3bf12,0,TCGA-LUSC
1b4d3f57-64ce-4b42-b1e9-9704a1a658fa,0,TCGA-LUSC
fb103781-9cee-4e30-a864-3d4e9c5b32ae,2,TCGA-LUSC
fb5fc040-9f48-4eb6-89b3-9c0407222201,2,TCGA-LUSC
fb60fc57-836c-42e1-bc96-042b82d1a878,0,TCGA-LUAD
fb8b1e66-d3f1-4ddd-b076-e2a5efdcc2a8,2,CPTAC-3
fbb2671a-ad73-4a1f-99ab-2b20e81dca34,2,CPTAC-3
fbed5e47-c86a-4a7c-9f6f-dcba64699258,2,CGCI-HTMCP-LC
1b991c2f-bd69-402e-a872-448fb8ef130c,2,CPTAC-3
fc3eb744-55cc-4734-985f-14b9629c3438,2,APOLLO-LUAD
fc732523-d387-4a1d-ab81-34e44e869bac,1,TCGA-LUAD
fcbd3365-3acc-440b-8333-67676fd2e270,1,CPTAC-3
fd22fbac-3add-4e12-8bba-49f42e0bb39a,0,TCGA-LUSC
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c,0,TCGA-LUAD
fd52d8a9-e044-4f17-861a-9780752b20ee,0,TCGA-LUAD
fd6f4cd7-77d2-483b-b002-94353f821b20,1,CPTAC-3
fe1c2811-57fa-4cd8-b5ea-305bb45aabb3,0,TCGA-LUSC
fe20855f-d3ce-4e02-b2dd-3df15eab44bf,1,TCGA-LUAD
0052ae83-7ae5-470a-a125-5cd94a9fa9e9,2,TCGA-LUAD
0341f229-a7c4-4a40-803a-ec2af78b8fa9,2,CPTAC-3
1bf0dbd6-04e2-486c-9d0b-5b23f9f7f836,0,CPTAC-3
fe79c09e-f0ac-4166-b789-33fa1d2fb9d0,2,TCGA-LUSC
fe9b5010-29bb-4e34-97b5-6ce5b512034d,0,CGCI-HTMCP-LC
fec22982-c32a-44bd-a1bb-0a377ed028e7,2,CPTAC-3
fefb2a51-9eff-464a-bb88-99b886e31698,2,CPTAC-3
ff184d74-848e-4a36-b52a-f1304f0996bc,2,CPTAC-3
ffc619ed-9dc5-4364-9384-46c9a7fee273,1,CPTAC-3
1bfed5a5-107e-4cde-a6fd-367ab7dd87ca,2,CPTAC-3
1c31bd56-1ce8-4276-a063-064c6d74033a,0,TCGA-LUSC
1c5de7db-7e05-4289-ace6-b59b6e2392e7,1,TCGA-LUAD
1c9ada61-d900-4498-9ef1-14a91212faf6,1,TCGA-LUAD
1cb23850-29d3-4bbb-a343-7335a48e5e2a,1,HCMI-CMDC
1ce39b8e-6053-4e64-aae1-f857e1b029d1,0,TCGA-LUSC
0344d3bb-8bb2-459e-bc1f-ba31c7470d08,2,TCGA-LUAD
1d53e7fd-c593-420a-a1b2-845c0195547a,2,CPTAC-3
1d7b2b60-11d7-4803-8c7f-45fc6ce45a25,0,TCGA-LUAD
1d8df3eb-b059-47f7-b3fa-f4eb3f568423,0,TCGA-LUAD
1e2233cf-4391-433c-9ef0-c215056ad02e,0,TCGA-LUAD
1e70da88-cc31-44c5-8858-7e99e865a3ba,2,CDDP_EAGLE-1
035e88ea-e471-434a-8b93-ea7cc5776a89,0,TCGA-LUSC
1ea2f6d0-bd58-4339-b1ad-ae86865970ba,1,CPTAC-3
1f149435-3964-491d-b192-ac277408384a,0,TCGA-LUSC
1f96573a-6a07-4a78-b846-4907724c8fc0,0,CPTAC-3
201c0fbc-124c-4ef0-b767-393443a47892,0,TCGA-LUAD
202e122e-1750-459f-b2ec-45c9b638962b,1,CPTAC-3
208d9341-7ba6-4167-8c2a-90ae6513e36f,0,TCGA-LUSC
03680aea-84a2-4775-bb9c-24f8c5907247,0,TCGA-LUAD
20bce22d-ac03-4799-83d4-02d68f3b11a8,0,TCGA-LUSC
210b66b4-8f90-4aab-9ba1-2f281b8d88ec,2,CPTAC-3
211ee678-7005-4172-b5de-71c4b38bfeb1,2,EXCEPTIONAL_RESPONDERS-ER
21285d92-3596-4a82-91ae-a99e22479a3c,0,TCGA-LUAD
215f38d1-a17c-4189-97f6-ae20361b0f3f,0,TCGA-LUAD
217b199d-2b74-463b-b6f0-2dbb75a304d0,1,CPTAC-3
2183f594-f9f6-4f8c-83ab-8aaf80fb2faa,1,CPTAC-3
21d21f1c-9490-4470-9e69-a6e4b629ce94,1,CPTAC-3
03dc3c08-c876-492c-8e19-b1227d238aee,2,CPTAC-3
22431696-bbee-44b0-9eb4-5a597eb80004,2,APOLLO-LUAD
2281a9d6-bd48-418a-9ad1-04b06a251e47,0,TCGA-LUAD
22cae278-eb88-4685-9ff7-667e53b50a34,0,TCGA-LUAD
22f2a85e-8cd5-43fb-b32a-1c6e689589ea,1,CPTAC-3
238a0f2f-8700-40e8-9ce4-4fc98d6f2b64,0,TCGA-LUSC
239d18cb-2886-48a0-9a3d-76558819dabd,0,TCGA-LUAD
23c1d327-8b24-428d-8859-c255227f252f,1,CPTAC-3
23c44b4d-b8c4-4bd7-b8ed-521fe6a0a071,1,CPTAC-3
249b6388-cdcd-477a-9461-cf0e41146230,0,TCGA-LUAD
24f70d4c-3861-489b-83b7-7a75fad38d67,2,CPTAC-3
253c29f2-5477-44ae-9aec-eff82b3a977b,0,TCGA-LUSC
253c806e-019c-4113-8b96-6cad516e225f,2,TCGA-LUSC
254bed99-398d-4c34-a804-67516d257e70,0,TCGA-LUAD
044d098e-c65f-4152-8939-3c315aed0073,2,TCGA-LUSC
25857230-7253-4929-a790-90815194b213,2,TCGA-LUAD
259941ae-c443-488b-b815-536b7f0d9efd,2,TCGA-LUSC
259c5564-2ad3-4639-9f1f-62206dfbdb54,2,CPTAC-3
25b60a06-ff75-4ede-bec2-1e580bd69f65,1,CPTAC-3
25f44be3-2e4f-4121-ac23-21bd3866dbce,0,TCGA-LUAD
262c1310-3584-4356-b0d4-3b4a6093c0f5,2,TCGA-SKCM
264541dd-c1b2-4d04-8553-aed23aafa546,1,CPTAC-3
04778fc1-a821-4029-a383-d88e711f3bee,0,TCGA-LUAD
26b89c7e-5fef-470d-a906-e383065b7a04,2,TCGA-LUSC
26c96b62-02b6-4108-9a2d-bec3d880db2a,0,TCGA-LUAD
26ea6a31-ea33-4bb9-814f-c0840dafe69e,0,TCGA-LUAD
26ed770e-bb71-464d-a723-5f7920a2bca3,2,CPTAC-3
26fc2982-0376-40d8-8829-50a6d8c71b85,0,TCGA-LUSC
270a13b3-158c-4251-8c6a-5bc5275e0ebb,1,TCGA-LUAD
27450388-ffc7-4812-b5b4-9819b0a74a0b,0,TCGA-LUAD
04822974-f030-4f26-9f67-f8bf28a54154,1,CPTAC-3
27884724-a2c0-4b3e-921a-54e5f8bf1faa,0,TCGA-LUAD
287a49c3-5971-4e4a-a7e3-334607818d9d,1,CPTAC-3
28a8fbb6-dd5a-4aa6-983a-20c33f2d8ed6,0,CPTAC-3
28ab7cb4-b27e-407f-b999-b411ecd263c2,0,TCGA-LUSC
28c4e11e-05cc-476b-9c17-97854f8f0533,2,CPTAC-3
28c5e16f-0a55-4b87-a494-0c73b527bec5,1,CPTAC-3
28da3fa4-9389-408a-8757-33be4fb8e9ca,2,CPTAC-3
28e41191-6834-4284-b960-d898ad7b3a99,1,TCGA-LUSC
293a5014-c866-487b-acf7-55a7637180ff,2,CPTAC-3
293f46b4-2e39-43a8-a6de-949fe057ac59,2,CPTAC-3
29505a06-ca86-41bb-93f8-12286214dfa7,1,CPTAC-3
2973cb07-6eeb-4df1-82da-2f4b3793c834,0,TCGA-LUSC
2984dbfd-3385-441d-9d4f-58cbc6093887,1,CPTAC-3
29bb005f-53d0-44e6-8626-d6bbe0dba8be,0,TCGA-LUAD
29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a,1,TCGA-LUAD
00810078-a4fc-4e1d-bbdc-e5e0d3080025,2,TCGA-LUSC
04c49a7b-325e-452c-950f-acb98d2e72a1,2,APOLLO-LUAD
2a037b6b-c2dc-4d7b-974c-77054355733f,0,TCGA-LUSC
2a4635a2-5b14-4a2f-bb52-c490eb3b7cb8,1,CPTAC-3
2a9f6775-bb04-4262-9eb2-d64a8e027010,0,TCGA-LUAD
2acf1776-9f3a-4fa4-a983-8ab127123434,0,TCGA-LUSC
2b0c6ae3-7e59-4b22-87a5-09d6461a0b12,2,CPTAC-3
2b70be3a-c6f2-4933-be0e-31e77d8b8228,2,CPTAC-3
2b896698-3b2a-4c84-9f48-50f01841164e,1,CPTAC-3
04ef3db1-3543-4771-a81e-888a4fcf7ba6,2,APOLLO-LUAD
2b951c52-c888-4826-8114-c9ab09e5e7c5,0,TCGA-LUSC
2c07cc77-ae2d-4dca-90f9-2cf894990b5d,2,CPTAC-3
2c45bd35-bd88-4f53-b8c9-6b54ce09c7b9,2,CPTAC-3
2c81c69f-e08a-4586-b3f9-33d4af417d1f,0,TCGA-LUAD
04fae5f3-cc86-48aa-a935-77195c1fa8bc,0,TCGA-LUSC
2d135613-d5e9-41c8-af31-8c6ffe073f58,0,TCGA-LUSC
2d99f93c-797e-49a5-8892-a4e31e17b9c3,1,TCGA-LUAD
2dcb162f-9903-4d4b-bf59-5d8f4e96e6d5,2,APOLLO-LUAD
2e0c7cfb-2794-4c86-b43e-8215c39186d8,0,TCGA-LUAD
2e192b44-dac3-477b-bc68-65d46b8c1a64,0,TCGA-LUSC
2e2eb2df-d002-49ac-86e7-5ed33e9eabf3,0,TCGA-LUAD
2e4e9e9d-5d02-4fa1-95a4-774f7c963652,0,TCGA-LUSC
2e5071ce-d8cf-46e5-9cc0-91353f0d643c,0,TCGA-LUAD
2e6b934e-48c8-4087-aa2c-e926badee25f,1,CPTAC-3
2ea24d12-dddd-4628-ab66-5c70805b07e2,0,TCGA-LUSC
2eeff8f3-84f2-47d1-8eae-3a293a5939f9,2,CDDP_EAGLE-1
2f2cc9dc-1d0a-4302-b674-02d56c259ff3,0,TCGA-LUAD
2f38a7d6-b3a8-4877-996c-039117fd5a41,1,CPTAC-3
2f558b20-191a-4773-84f0-e8e61cef283b,0,TCGA-LUSC
2f5caac4-af8a-485f-bba8-de1de089e82d,2,CPTAC-3
2fa40914-d149-4f67-aa78-64723258314f,0,TCGA-LUAD
2fd2944a-c3f5-4b94-85ad-44acee4dccda,2,CPTAC-3
2ff24c33-39c6-4171-af42-f54e4ee8b021,1,TCGA-LUAD
303615a1-9807-4992-866e-ec93e2ea8ce6,0,TCGA-LUSC
303c4f12-64b9-46ee-affe-b741504a217e,1,CPTAC-3
304d1243-0103-4bf7-919a-5bef507adb93,0,TCGA-LUSC
306febc7-f9b2-493a-9520-b9700d0f3e47,0,TCGA-LUAD
313f5ae9-bbea-41d6-82d5-9242b2610d91,2,TCGA-LUAD
31f07873-2605-4964-92ee-d93616655ef8,0,TCGA-LUSC
31f0e985-d875-442e-bb0d-842cac9e617f,0,TCGA-LUSC
32123ca8-2752-4343-9c97-e8b642acb9a0,2,CPTAC-3
323db203-f3fe-48ea-b1ce-75ebe25a9f69,2,APOLLO-LUAD
32e0a1ca-0cd8-4893-b3fe-5cd3a0260c8c,1,CPTAC-3
33015ecd-b610-4e17-ac84-6e375f7f59cb,0,CGCI-HTMCP-LC
3361d7bc-344b-44b2-97bd-ac0dc79b221f,2,TCGA-LUAD
3362c701-3af3-4947-983a-6039b67d1526,0,TCGA-LUAD
33dd6691-9357-4dad-83ae-48d59806b897,2,APOLLO-LUAD
33ff6f1e-2bf3-4238-a329-f84cb9c28583,0,TCGA-LUSC
05fa4573-6ca5-40dc-a48b-ec847b7c58ad,1,TCGA-LUAD
342ae6d9-d9b9-4458-8c39-19faf0c7aeac,0,TCGA-LUSC
343d36b9-64db-4092-aed2-c8b3dad8c2a6,2,CPTAC-3
347db78b-ddfc-46ed-9fe4-0ca52ac432ef,0,TCGA-LUAD
354da9d5-831b-42ab-9169-1517608c9dc5,2,CPTAC-3
355ece37-104b-43d1-a5e4-62cbed5ac0a4,1,CPTAC-3
0601750d-110f-451b-8989-fc4925156de3,2,CPTAC-3
359d07bf-89e3-49fd-8237-723ffb299cfb,1,TCGA-LUAD
35c1a6ef-49d5-4f3e-8333-c0de3c3933d7,2,CDDP_EAGLE-1
36101746-9c10-478e-96fb-8b47d057a6d4,2,TCGA-LUAD
361e4878-4535-499d-9987-7295a078bbee,1,TCGA-LUAD
36432508-6673-489b-aefe-d172b83abac2,0,TCGA-LUAD
0614c3dd-673e-4dd4-9c5b-4311176b34d1,0,TCGA-LUSC
371fd35f-eb3c-4346-8197-8ecf4c9ce220,0,TCGA-LUAD
3740b99b-4991-459e-9a8c-1af5ad4e498c,1,CPTAC-3
3763967f-32cf-431d-bea2-9492736c4d57,0,CPTAC-3
379c8d7f-b2cc-48c5-96ae-f996e57701eb,2,CDDP_EAGLE-1
37c3f067-219c-48ba-bff8-8917fd91446e,0,TCGA-LUSC
38259364-ebcb-4f5f-8471-8ffe7e3267a7,2,TCGA-LUAD
383470fe-2f7b-4ee7-aa59-f8238df585f7,2,TCGA-LUSC
00ad0370-5339-4136-800c-56d4250af0ab,2,CGCI-HTMCP-LC
06853a17-c3e8-42dd-800f-529366a4170a,2,CPTAC-3
38b11bba-e93d-465b-b04a-927e48341ff0,1,CPTAC-3
38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6,0,TCGA-LUAD
38fdc42e-a5c7-4086-91f4-40f9dbe07dc1,1,CPTAC-3
393a1776-5f0b-4411-8266-5687be14dbfc,2,TCGA-LUSC
06a639d9-ade5-4cbb-91b0-a41449ce4f49,0,TCGA-LUAD
3976128b-36ba-4bf0-8121-867e89aba2c9,0,TCGA-LUAD
39ae30f5-8b8a-4d36-89b0-f9dd256fe6c3,2,CGCI-HTMCP-LC
3a0bf450-e1f0-44b3-81e0-fb4fdda6e54e,0,TCGA-LUSC
3a4e6744-061e-4217-988c-a0db5dfeba32,2,CPTAC-3
3aa53aa2-97cd-43a8-b7b1-09f0bf6381dd,0,TCGA-LUSC
3aa81439-d4cc-41ef-9568-e6a11c8b1b52,0,TCGA-LUAD
06ca30ec-156b-4f5e-9466-4563296a589d,0,TCGA-LUSC
3b330826-4dba-481f-8813-7b179c9a84e3,2,CPTAC-3
3b38f2f6-1dc9-415f-ba13-54ecbaa82235,0,TCGA-LUSC
3bbd159a-d840-443f-9c57-060928bb51ef,0,TCGA-LUSC
3bc1adb4-ab96-4a37-8df8-8cf9f8689523,0,TCGA-LUSC
3be772ed-21fa-4d87-9e58-fc9f9b7b9323,0,TCGA-LUSC
3c03e4c3-c684-40c4-9d0f-9f6e36493ae1,0,TCGA-LUSC
06d5f913-5f62-4200-8a51-26c8fa2052b4,0,TCGA-LUAD
3c0c8a3f-a064-4086-9f5d-e67336b1e15b,2,CPTAC-3
3c421a7f-8bde-4b4b-90e5-cf0ea11274ab,0,TCGA-LUAD
3c4db535-fa15-467d-93b5-af35b952f867,2,CPTAC-3
3c5605f5-6c56-404f-918d-72852e4f19a2,2,CPTAC-3
3c9482b7-95fe-40b3-b535-4b92af0a5303,0,TCGA-LUSC
3c9960fd-92f3-4bab-9771-933c95edc37f,1,TCGA-LUAD
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c,0,TCGA-LUAD
06e1708b-900a-49a2-81f4-e4443fefbf5c,0,CPTAC-3
3cbe42eb-653f-4d85-aa94-e803a1f3516b,2,TCGA-LUSC
3cd897bd-893e-4497-b9a5-56141816cff4,0,TCGA-LUAD
3ce6800e-9df0-45a7-9e18-7e141911e4e9,1,TCGA-LUAD
3ceaa569-c317-4e2f-a8e5-77db311e6032,1,TCGA-LUSC
3d08a99f-46c1-4e06-a042-521a54ebbe1e,0,TCGA-LUAD
3d6cb261-d0c4-4e98-8918-d7d678cb97ae,2,TCGA-LUAD
06e8f5c1-1ba7-49fb-8591-0a5f5c6a6d41,1,APOLLO-LUAD
3e6105ba-3a23-4ac6-bf0d-1193fb2e679e,1,TCGA-LUAD
3e752bb7-c91d-46f8-ba39-a40e26357b4d,0,TCGA-LUAD
3e75759e-9e29-4904-b02e-30fef3bf106a,2,CPTAC-3
3f441cc8-98bd-4650-b5ad-19ae8542b666,1,TCGA-LUAD
06f870ec-4f6f-4ba4-9854-e791d143a714,1,CPTAC-3
3fc2b15c-81d6-4bba-b7c1-d8aa0d225da2,1,CPTAC-3
3fda6937-0bd4-46ae-a47e-5c64518ee1ff,1,CPTAC-3
40390549-49db-467f-be6d-6dea152d6b21,2,CPTAC-3
403d50f3-c750-4fda-9544-b20b10064d9b,1,CPTAC-3
404b3699-4707-49aa-b0d2-a0999bbd48e6,0,TCGA-LUAD
4051c6ce-d244-4254-9af6-a5fce0897910,1,CPTAC-3
40709219-4df0-4565-a9c7-ce70e0d1f0dc,1,CPTAC-3
4086a57b-e41a-40fe-b2ba-8f337c00438f,2,CPTAC-3
4089d037-ab25-47a6-be68-19742473cbc6,2,TCGA-LUAD
40e350a6-fda3-43ff-9405-bda7a7c534ae,2,TCGA-LUAD
4177e87d-f965-4f57-b759-8c1797d80332,1,CPTAC-3
41e96482-bc24-4a1a-8ef2-8ef4d525ad40,0,TCGA-LUAD
070c3a23-71f2-4601-a566-d16545ee9766,2,CPTAC-3
41f852c7-01e8-46b3-8082-da2e00a4ef9d,2,TCGA-LUAD
420632d5-48e3-45f1-8480-3ec4d381ea55,1,TCGA-LUSC
4213466a-89e1-4273-92b0-948e921fd59a,0,TCGA-LUSC
422c741f-5890-46fd-9135-c8534d40ff96,2,TCGA-LUSC
4247f404-2863-4e39-a3e5-e2046e633f23,2,CPTAC-3
4297f902-2495-48fb-af36-31e61f727215,0,TCGA-LUAD
42ae1d1d-6c6e-4e38-abd6-6516e0c9ec48,2,APOLLO-LUAD
42be8d70-f8a0-49ea-94a9-58e320337843,2,TCGA-LUAD
42d4ea43-9f0b-4cc1-b1a5-63f55aaef35a,2,CPTAC-3
437084c6-0510-42f8-83b3-cb9e3c29a3f1,2,APOLLO-LUAD
4394ba2a-2229-4960-b346-cc654623650a,0,TCGA-LUSC
4406cfe6-b655-4e52-b943-6e77ccb4c3b5,2,CPTAC-3
4473e5ec-dee9-462c-8433-c51b29c4626e,0,TCGA-LUSC
44959554-954a-43aa-aa22-1b2db64a790f,0,TCGA-LUSC
44964e02-9283-4a48-a9e4-006a75d4120e,2,TCGA-LUAD
44b7898f-4a1a-4e16-b6df-3d92525b026e,2,CPTAC-3
44ba9214-4e57-4e62-9b51-1bd0d39d437d,2,CPTAC-3
44d32b2f-6db0-4bd7-ba0e-1561c12a3b4d,2,CPTAC-3
44d8e988-1a2b-4588-a64a-cf5a6c164e03,0,TCGA-LUAD
454cc158-5444-4201-9672-ef1d1f0516ed,0,TCGA-LUSC
4558d507-e05a-4cff-8ce1-edb5b416e211,2,CPTAC-3
0758a891-b175-4ad6-8f2f-6668f757c37e,2,CPTAC-3
456f3881-1c66-432a-87b1-9e8a967088b7,0,TCGA-LUSC
4573b2f9-c6f4-4457-8db8-25e60abd1a38,2,CPTAC-3
45963ef7-e5f1-41e0-97b0-6b6bc7905f2f,2,APOLLO-LUAD
45c6656d-a8f3-4968-aa40-142f3a340dde,0,TCGA-LUSC
45d4b468-9089-46fd-8b5e-ad80a5148abd,2,TCGA-LUAD
460ef0b3-7898-4f4d-94a0-21a6aa7440e1,0,TCGA-LUSC
0765d9e8-0fec-46bc-832a-89945435d5b1,0,TCGA-LUAD
46211d46-b4da-43ed-8b36-abbed4f4f27e,1,TCGA-LUSC
46381236-1918-4c07-80ec-fcd27e322c7f,0,CGCI-HTMCP-LC
46426e38-f14a-4102-968d-76c76bcd60d0,2,CPTAC-3
466db517-921b-47e8-b249-b4c9bd714bfd,0,TCGA-LUAD
469dfcd7-f60f-4f1a-a4da-ed7190f23263,0,TCGA-LUSC
46a5c6c0-f460-4036-b3e6-eea9ec82ea14,2,TCGA-LUAD
46c07a84-2b4b-4a9b-80ef-86deb142530f,2,TCGA-LUSC
46ef57a2-e2ce-4ffe-9ce8-c043c6065863,1,TCGA-LUAD
470afda8-c4a4-4161-b6e7-1f0d2372d2c7,0,TCGA-LUSC
0766019a-c9b7-4224-973e-f1cfa16082ac,1,TCGA-LUAD
472406b3-cc1a-407e-bf38-a79046cfa952,0,TCGA-LUAD
4756b201-87c2-4428-b2cd-f933422fe8cf,1,TCGA-LUAD
475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346,2,TCGA-LUAD
477a2b9e-22f2-47f8-9cc9-9e10f0eec04e,0,TCGA-LUSC
477d7181-e081-4577-ac06-e508b1239989,0,TCGA-LUAD
4833219b-b619-423e-b3f3-d6f2c6cbbf39,2,TCGA-LUSC
4838ce1a-c601-45d9-b71f-f0c7e2fd6f2a,1,CPTAC-3
48d5fe32-37ca-4717-af64-1343a3561849,0,TCGA-LUAD
4928764c-6c45-409a-b886-b9b458d37c2c,0,TCGA-LUSC
49453e81-56b8-43b7-b56f-6195038a1142,2,TCGA-LUAD
497349a9-7f70-4dba-8b56-a3c890c3f161,0,TCGA-LUSC
4984b299-0acf-4afa-bfff-cb2dd4783100,2,CPTAC-3
4a5e443f-a039-4046-804f-6fbff3af03e7,1,CPTAC-3
4ac2b293-a3c3-4441-b669-02a24518cab7,2,CPTAC-3
4b3d6048-0800-4f17-a30a-2374a82ea1d9,1,CPTAC-3
4b5499c4-6607-4e29-92b7-4db1c4411fa9,1,CPTAC-3
4b8fa723-5547-4ddd-b09f-04405a35b035,0,TCGA-LUSC
4bd86df0-6768-4741-8d01-51fe34dd57fd,0,TCGA-LUAD
4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e,0,TCGA-LUAD
4c32902f-2524-4f84-a061-72d83d798564,2,HCMI-CMDC
4c37a5fe-812f-42ac-aa56-259b31df6894,0,TCGA-LUAD
07d08b91-1a87-4b2c-830d-8eb3b8a27578,1,CPTAC-3
4c994cf9-52d0-4c05-97c0-fd2d3ffb9100,1,TCGA-LUSC
4cc67048-d7c5-45ad-be7e-2c1d7d472b81,1,CPTAC-3
4d9abbb0-abe1-4c05-b531-d884e890555b,2,CPTAC-3
4dbd91d6-8d7b-4e6d-9dc1-3347c3f3996d,0,TCGA-LUAD
4e1add14-24f2-4ee0-aaf6-053116115a52,0,TCGA-LUSC
4e27513c-172b-4d19-a397-ade6df353e6c,0,TCGA-LUAD
4f00f94a-f0db-4840-a230-3bc9866bc184,0,TCGA-LUAD
4f0dbf78-5611-47d5-afe2-81da133c5020,1,APOLLO-LUAD
4f445830-077b-4d1c-b696-02e8e2be2400,2,CPTAC-3
4f4ab20c-f812-46be-b423-d66c63c372b1,2,EXCEPTIONAL_RESPONDERS-ER
4f59681b-3811-4569-aa50-ed031f7e370a,0,TCGA-LUAD
4f693c4f-7981-46a6-9201-0b031ce5769c,2,CPTAC-3
4f7d265c-1060-4d43-9846-03fdb3d77bf1,2,TCGA-LUSC
4fb72adf-dc84-4945-850a-2d2e585bdf24,2,CPTAC-3
4fc02a5d-6ed0-4d50-89a9-9d9049c44380,2,CDDP_EAGLE-1
0811dae6-0c8d-42cf-9384-81649d072407,0,TCGA-LUSC
4fc4b4e0-6a01-4e8f-89f8-f68203f0105d,0,TCGA-LUSC
4fdf0e12-16fe-4e4c-bd77-cb45dde976dd,1,CPTAC-3
505837a5-3213-4a80-99f7-fe5064c205b3,2,APOLLO-LUAD
508c6166-6095-4133-a42a-79d75b0c0e31,0,TCGA-LUAD
50966d1a-3934-4fb5-9fc4-71f399cf5105,0,TCGA-LUAD
50ab8fbe-e572-40c5-86d3-d0134b2c074a,2,CPTAC-3
50b65b22-9ade-4291-aad4-ae34c9a215e1,1,CPTAC-3
50cca459-fde7-4cd3-a21c-5b60bdb3403b,0,TCGA-LUSC
51054c11-8e2f-4f52-bdaf-ebb515508a28,0,TCGA-LUAD
510a2758-d63e-4d74-9de7-c8b164e2881a,2,CPTAC-3
512d6df8-7801-4c3e-a914-5c16ac7d03f4,2,CPTAC-3
51847dea-489f-4df9-84f8-26a6f2579620,2,TCGA-LUAD
51b77f56-8fbe-461f-8bfa-e27442045ea6,0,TCGA-LUSC
0869efb9-b167-45af-8b2c-67433e39baad,2,TCGA-LUAD
51c0568a-3e54-42a0-b805-0a90905cc865,0,TCGA-LUAD
51dabe2f-bc16-4157-8e09-507bd1050085,2,CPTAC-3
51ec5a15-11e8-435a-a3e0-2a99690309b9,2,TCGA-LUAD
51f545d2-3da2-46c1-9ed4-204133701dad,0,TCGA-LUAD
52055266-7b4e-4fc4-bae0-6e39d76cff59,0,TCGA-LUSC
52d91ece-345c-4c5d-800a-121955b93c66,0,TCGA-LUAD
533b91d0-207e-426d-9b2f-124c2d8c07cf,1,CPTAC-3
0885869c-6a39-4824-92b5-1a7ecdb1a3bc,2,CPTAC-3
534ecc72-6ff4-480f-8f0b-7a6bededcf33,2,APOLLO-LUAD
53603b2b-4570-4c61-a4df-c44c9aba138e,2,APOLLO-LUAD
53b14fb6-9f29-412a-921b-49e270fa2039,1,TCGA-LUAD
5403fcdd-3011-4ec4-ab0d-7fbe0b49a927,0,TCGA-LUSC
541ccd05-1933-4e8e-863f-e0145af65852,2,TCGA-LUSC
543bccea-3c04-452f-aa0d-e978eb531c0e,0,TCGA-LUSC
550ec5d4-6618-4882-a783-be48163b6c30,1,TCGA-LUSC
55302918-9446-4762-8889-d3be50bb54d0,2,CPTAC-3
55831884-c907-457d-bb2c-7c7b3f7c4cd1,1,TCGA-LUAD
55a9ef90-80c4-45af-b65f-8c3766ad93a6,0,TCGA-LUSC
55bbaa27-e618-48d6-bac3-80e9cfbcdf2c,0,TCGA-LUAD
5612d369-8009-4b81-89da-b2d396445e35,0,TCGA-LUSC
08971a88-cb64-4030-93e5-08d77d2ed654,0,TCGA-LUAD
5695292b-7c39-4ee6-94e8-987f4a456635,2,TCGA-LUAD
569f33e2-428f-446a-aa55-8623f04b7bba,1,CPTAC-3
56bc47f8-58d6-4431-9d86-35b8b64b8025,2,CPTAC-3
56e9a740-ee72-4c10-a90d-921034141b42,1,TCGA-LUAD
56ea0ab4-b6d0-431b-97ca-03dd27f2b906,1,CPTAC-3
576ad342-ce70-4c3c-b69d-8f1f5c4cd358,0,TCGA-LUAD
577f10d0-c9a2-47c3-aa2f-b1bd5bd86d90,0,TCGA-LUAD
089f5565-a97e-4c9b-9836-32813af15086,1,CPTAC-3
57ede4c4-ac47-4caf-8168-ab4a2db28a3f,1,CPTAC-3
586ef291-7051-40be-80a1-8049e5433202,0,TCGA-LUSC
58761a85-042b-49fc-a684-6eab1b757a3c,2,CPTAC-3
58b434ee-4ef7-45ca-a100-84f43a514697,2,CPTAC-3
58dcd45a-714f-4a22-b367-813dd41829de,2,TCGA-LUAD
